"Year","Area","Street","Street 2"
2011,"Solihull","Manorwalksolihull",NA
2011,"Solihull","Marlenecroft",NA
2011,"Solihull","Mcdonalds",NA
2011,"Solihull","Milllane",NA
2011,"Solihull","Milllanesolihull",NA
2011,"Solihull","Moordaneave.",NA
2011,"Solihull","Moorendave.oppositewiilowave.solihull",NA
2011,"Solihull","Osavaoncrofthousewincesterdrive",NA
2011,"Solihull","Osdepartureterminalbirminghaminternationalairportsolihull",NA
2011,"Solihull","Osgrrenwoodphhelmswooddrivechelmsleywoodsolihull",NA
2011,"Solihull","Osloftnightclubhighstsolihull",NA
2011,"Solihull","Osmilllabeentrancetotouchwoodshoppingcentre",NA
2011,"Solihull","Osredlionearlswood",NA
2011,"Solihull","Osrosieshighstsolihull",NA
2011,"Solihull","Ostheloftsolihull",NA
2011,"Solihull","Oscoachhousephherbertroadsolihullwestmidlands",NA
2011,"Solihull","Oneillspoplarrdsolihull",NA
2011,"Solihull","Osassemblyroomspoplarroad",NA
2011,"Solihull","Oslgarenaneccomplex",NA
2011,"Solihull","Oslgarenaneccomplex",NA
2011,"Solihull","Outsidetheclockphclocklane",NA
2011,"Solihull","Outsidewhiteswanstationroadsolihull",NA
2011,"Solihull","Parkinbelllane",NA
2011,"Solihull","Parkdaleroadsheldon",NA
2011,"Solihull","Poplarrdsolihull",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroad",NA
2011,"Solihull","Poplarroadsolihullwestmidlands",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarwaysolihull",NA
2011,"Solihull","Poplarwaysolihull",NA
2011,"Solihull","Rollswooddrivesolihullwestmidlands",NA
2011,"Solihull","Scolfieldroadkingshurst",NA
2011,"Solihull","Solihullstationroad",NA
2011,"Solihull","Solihullae",NA
2011,"Solihull","Solihullhighstr.",NA
2011,"Solihull","Solihullhospital",NA
2011,"Solihull","Solihullhospital",NA
2011,"Solihull","Solihullmoorsfootballclubdamsonparkwaysolihull",NA
2011,"Solihull","Solihulltowncentre",NA
2011,"Solihull","Solihulltowncentre",NA
2011,"Solihull","Solihulltowncentresolihullwestmidlands",NA
2011,"Solihull","Solihulltowncentrelodelane",NA
2011,"Solihull","Solihulltowncentreoutsidekingschipshop",NA
2011,"Solihull","Solihullpoplarroad",NA
2011,"Solihull","Stanleyave.",NA
2011,"Solihull","Stationrd",NA
2011,"Solihull","Stationrdatherbertrdjunction",NA
2011,"Solihull","Stationrdwithjuctionofherbertrdsolihull",NA
2011,"Solihull","Stationroad",NA
2011,"Solihull","Stationroad",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadhighstr.solihull",NA
2011,"Solihull","Thecrescent",NA
2011,"Solihull","Thevillagehotelshirley",NA
2011,"Solihull","Uskwaysmithswoodsolihull",NA
2011,"Solihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickroad",NA
2011,"Solihull","Warwickroad",NA
2011,"Solihull","Warwickroad",NA
2011,"Solihull","Warwickroadfsolihull",NA
2011,"Solihull","Wolastonclose",NA
2011,"Sandwell","Abbeyroad",NA
2011,"Sandwell","Albrightroadoldbury",NA
2011,"Sandwell","Aleanderway",NA
2011,"Sandwell","Alexandraroadhalesowen",NA
2011,"Sandwell","Angelsnightclubwestbromwich",NA
2011,"Sandwell","Angelsphwestbromwich",NA
2011,"Sandwell","Anitaave.tividale",NA
2011,"Sandwell","Astelparkretailcenter",NA
2011,"Sandwell","Astonstr.tipton",NA
2011,"Sandwell","Atlasgrove",NA
2011,"Sandwell","Bankstr.westbromwich",NA
2011,"Sandwell","Barkerstr.",NA
2011,"Sandwell","Bearwoodhighst",NA
2011,"Sandwell","Bearwoodrd",NA
2011,"Sandwell","Bearwoodroad",NA
2011,"Sandwell","Bearwoodroadbearwood",NA
2011,"Sandwell","Bearwoodroadsmethwick",NA
2011,"Sandwell","Bearwoodroadsmethwick",NA
2011,"Sandwell","Bearwoodroadsmwthwick",NA
2011,"Sandwell","Beawoodroad",NA
2011,"Sandwell","Beechcrescent",NA
2011,"Sandwell","Beechesroadwestbromwich",NA
2011,"Sandwell","Bellapizza",NA
2011,"Sandwell","Beresfordrdoldbury",NA
2011,"Sandwell","Beresfordrdoldbury",NA
2011,"Sandwell","Beresfordrdoldbury",NA
2011,"Sandwell","Billardhallwestbromwich",NA
2011,"Sandwell","Birchfieldlane",NA
2011,"Sandwell","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamstoldburywestmidlands",NA
2011,"Sandwell","Birminhamroadoldbury",NA
2011,"Sandwell","Brandhallclose",NA
2011,"Sandwell","Brasshouselane",NA
2011,"Sandwell","Broadstr.",NA
2011,"Sandwell","Burnttree",NA
2011,"Sandwell","Capehillsmethwick",NA
2011,"Sandwell","Capehillsmethwick",NA
2011,"Sandwell","Cartersgreenwestbrom",NA
2011,"Sandwell","Cartersgreenwestbromwich",NA
2011,"Sandwell","Centralave.tipton",NA
2011,"Sandwell","Coopbrandall",NA
2011,"Sandwell","Dartmouthpark",NA
2011,"Sandwell","Devonshireroadsmethwick",NA
2011,"Sandwell","Diallanewestbromwich",NA
2011,"Sandwell","Diallanewestbromwich",NA
2011,"Sandwell","Duchessparadewestbromwich",NA
2011,"Sandwell","Dudleyport",NA
2011,"Sandwell","Dudleyporttipton",NA
2011,"Sandwell","Dudleyporttipton",NA
2011,"Sandwell","Dudleyporttipton",NA
2011,"Sandwell","Dudleystr.",NA
2011,"Sandwell","Dudleystr.",NA
2011,"Sandwell","Dyasave.",NA
2011,"Sandwell","Elgarcrescentpensnett",NA
2011,"Sandwell","Esherroad",NA
2011,"Sandwell","Fountainlaneoldbury",NA
2011,"Sandwell","Freetstr.oldbury",NA
2011,"Sandwell","Freethstr.",NA
2011,"Sandwell","Galtonbridge",NA
2011,"Sandwell","Gladstonestr.westbromwich",NA
2011,"Sandwell","Goosephwestbromwich",NA
2011,"Sandwell","Greatbarrhotel",NA
2011,"Sandwell","Greatbarrhotel",NA
2011,"Sandwell","Greatbarrhotelgreatbarr",NA
2011,"Sandwell","Greatbarrhotelgreatbarr",NA
2011,"Sandwell","Greatbridgestr.tipton",NA
2011,"Sandwell","Haleslanesmethwick",NA
2011,"Sandwell","Halesowenroad",NA
2011,"Sandwell","Halesowenroadcradleyheath",NA
2011,"Sandwell","Halesowenroadcradleyheath",NA
2011,"Sandwell","Henleyclosetipton",NA
2011,"Sandwell","Highave.",NA
2011,"Sandwell","Highstwestbrom",NA
2011,"Sandwell","Highstcradleyheath",NA
2011,"Sandwell","Highstr.greatbridge",NA
2011,"Sandwell","Highstr.smethwick",NA
2011,"Sandwell","Highstr.smethwick",NA
2011,"Sandwell","Highstr.westbrom",NA
2011,"Sandwell","Highstr.westbrom",NA
2011,"Sandwell","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.smethwick",NA
2011,"Sandwell","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwichoppositewilkinsons",NA
2011,"Sandwell","Hollylanesmethwick",NA
2011,"Sandwell","Holyheadroad",NA
2011,"Sandwell","Holyheadroadhandsworth",NA
2011,"Sandwell","Hughroad",NA
2011,"Sandwell","Huntingtreeroad",NA
2011,"Sandwell","Hydesroad",NA
2011,"Sandwell","Jct1jct2southboundm5",NA
2011,"Sandwell","Jervoiselanewestbrom",NA
2011,"Sandwell","Jervoiselanewestbromwich",NA
2011,"Sandwell","Jowittslane",NA
2011,"Sandwell","Karatchi",NA
2011,"Sandwell","Kingsburyroadtipton",NA
2011,"Sandwell","Lakesidepiblichsecarpark",NA
2011,"Sandwell","Langleymead",NA
2011,"Sandwell","Ledgendsphtipton",NA
2011,"Sandwell","Limesroad",NA
2011,"Sandwell","Lodgeroad",NA
2011,"Sandwell","Lombardstr.",NA
2011,"Sandwell","Londonderrylane",NA
2011,"Sandwell","Longlaneblackheath",NA
2011,"Sandwell","Longlaneblackheath",NA
2011,"Sandwell","Lutleyoakhalesowen",NA
2011,"Sandwell","Marketplacewednesbury",NA
2011,"Sandwell","Marketplacewednesbury",NA
2011,"Sandwell","Marketplacewednesbury",NA
2011,"Sandwell","Martleyroad",NA
2011,"Sandwell","Mcdonaldswolverhamptonroadoldbury",NA
2011,"Sandwell","Middlemoreroad",NA
2011,"Sandwell","Millgardenssmethwick",NA
2011,"Sandwell","Newburylaneoldbury",NA
2011,"Sandwell","Ospichomeadderss",NA
2011,"Sandwell","Osyummystakeawaystourbridge",NA
2011,"Sandwell","Oakroad",NA
2011,"Sandwell","Offbirminghamroadrowleyregis",NA
2011,"Sandwell","Oldburyrd",NA
2011,"Sandwell","Oldburyrd",NA
2011,"Sandwell","Oldburyrdcarparkofbullshead",NA
2011,"Sandwell","Oldburyroad",NA
2011,"Sandwell","Outsidegoosepublichouse",NA
2011,"Sandwell","Outsidehomeaddress",NA
2011,"Sandwell","Outsidethebullsheadph",NA
2011,"Sandwell","Parkcrecentwestbrom",NA
2011,"Sandwell","Parkroadsmethwick",NA
2011,"Sandwell","Piddockroadpolicestation",NA
2011,"Sandwell","Portlandrdwarley",NA
2011,"Sandwell","Potterslane",NA
2011,"Sandwell","Poundroad",NA
2011,"Sandwell","Radfordclose",NA
2011,"Sandwell","Redwoodroad",NA
2011,"Sandwell","Regentcourt",NA
2011,"Sandwell","Resovoirroadoldbury",NA
2011,"Sandwell","Ruskinstr.westbrom",NA
2011,"Sandwell","Russellshallhospiatl",NA
2011,"Sandwell","Saintswaywestbromwich",NA
2011,"Sandwell","Sandwellhospital",NA
2011,"Sandwell","Sandwellhospitalaande",NA
2011,"Sandwell","Shaftsburystr.",NA
2011,"Sandwell","Silverlandsave.",NA
2011,"Sandwell","Smethwickfrontoffice",NA
2011,"Sandwell","Smethwickhighstr.",NA
2011,"Sandwell","Smethwickhighstr.outsideredcow",NA
2011,"Sandwell","Standrewschurch",NA
2011,"Sandwell","Stmichaelsstr.",NA
2011,"Sandwell","Stmichaelsstr.westbrom",NA
2011,"Sandwell","Stmichealssquare",NA
2011,"Sandwell","Stmichealsstr.westbromwich",NA
2011,"Sandwell","Suffragestr.smethwick",NA
2011,"Sandwell","Sycamoreroadsmethwick",NA
2011,"Sandwell","Tanemouthrailwaystation",NA
2011,"Sandwell","Tanhouseave.westbromwich",NA
2011,"Sandwell","Thegoosepublichousehighstr.",NA
2011,"Sandwell","Thegoosepublichousewestbromwich",NA
2011,"Sandwell","Thimbermillrecreationground",NA
2011,"Sandwell","Thimblemillroad",NA
2011,"Sandwell","Threeshiresoakroadsmethwick",NA
2011,"Sandwell","Tichbourneplacedudley",NA
2011,"Sandwell","Titfordroadoldbury",NA
2011,"Sandwell","Tollgate",NA
2011,"Sandwell","Tollgateshoppingcentre",NA
2011,"Sandwell","Tollhousewaysmethwick",NA
2011,"Sandwell","Tramlineswestbromwich",NA
2011,"Sandwell","Vicaragestr.langley",NA
2011,"Sandwell","Victoriaparkroadsmethwick",NA
2011,"Sandwell","Warleymagscourtoldburyringway",NA
2011,"Sandwell","Waterfalllanecradleyheath",NA
2011,"Sandwell","Waterfalllanecradleyheath",NA
2011,"Sandwell","Waterfalllanecradleyheath",NA
2011,"Sandwell","Wattonstr.westbromwich",NA
2011,"Sandwell","Westbromwich",NA
2011,"Sandwell","Westbromwichbusstation",NA
2011,"Sandwell","Westbromwichfrontoffice",NA
2011,"Sandwell","Westbromwichhighstr.",NA
2011,"Sandwell","Whiteroad",NA
2011,"Sandwell","Windmilllane",NA
2011,"Sandwell","Windmilllane",NA
2011,"Sandwell","Windmilllane",NA
2011,"Sandwell","Wolverhamptonroad",NA
2011,"Sandwell","Wolverhamptonroad",NA
2011,"Sandwell","Wolverhamptonroadoldbury",NA
2011,"Sandwell","Woodlanddrivesmethwick",NA
2011,"Sandwell","Woodlandstr.",NA
2011,"Sandwell","Yorkroad",NA
2011,"Walsall","Aberwellstr.walsall",NA
2011,"Walsall","Ablewellst",NA
2011,"Walsall","Ablewellstwalsall",NA
2011,"Walsall","Ablewellstr.",NA
2011,"Walsall","Ablewellstr.",NA
2011,"Walsall","Ablewellstr.walsall",NA
2011,"Walsall","Arundelstr.caldmorewalsall",NA
2011,"Walsall","Asdadarlaston",NA
2011,"Walsall","Asdadarlaston",NA
2011,"Walsall","Asdacapehill",NA
2011,"Walsall","Asdadarlaston",NA
2011,"Walsall","Atleeroadbentleywillenhall",NA
2011,"Walsall","Auklandroad",NA
2011,"Walsall","Barneslane",NA
2011,"Walsall","Barrcommonrdstr.ly",NA
2011,"Walsall","Bassanordblackheath",NA
2011,"Walsall","Bathstr.caldmorewalsall",NA
2011,"Walsall","Bescotcrescetawayturnstilewalsall",NA
2011,"Walsall","Bilstonstr.",NA
2011,"Walsall","Birchillsst",NA
2011,"Walsall","Birchillsst",NA
2011,"Walsall","Birchillsstwalsall",NA
2011,"Walsall","Birminghamrd",NA
2011,"Walsall","Birminghamroad",NA
2011,"Walsall","Blacklakewestbromwich",NA
2011,"Walsall","Bloxwichhighstr.",NA
2011,"Walsall","Bloxwichhighstr.",NA
2011,"Walsall","Bloxwichpolicestastion",NA
2011,"Walsall","Bloxwichpolicestation",NA
2011,"Walsall","Bradforstr.",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplace",NA
2011,"Walsall","Bradfordplacewalsall",NA
2011,"Walsall","Bradfordplacewalsall",NA
2011,"Walsall","Bradfordplacewalsall",NA
2011,"Walsall","Bradfordplacewalsall",NA
2011,"Walsall","Bradfordstwalsall",NA
2011,"Walsall","Bradfordstwalsall",NA
2011,"Walsall","Bradfordstr.",NA
2011,"Walsall","Bradfordstr.walsall",NA
2011,"Walsall","Brdgestwalsall",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgest",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestwalsall",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.towncentrewalsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.west",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Bridgestr.walsall",NA
2011,"Walsall","Brigestwalsall",NA
2011,"Walsall","Britishoakpublichousehighroadwillenhall",NA
2011,"Walsall","Broadlanegardens",NA
2011,"Walsall","Broadlanegardensbloxwich",NA
2011,"Walsall","Broadwaywest",NA
2011,"Walsall","Brooklanewalsallwood",NA
2011,"Walsall","Busstationhalesowenstr.",NA
2011,"Walsall","Buttsstr.thebuttswalsall",NA
2011,"Walsall","Bylandwaymosseley",NA
2011,"Walsall","Caldmoreroad",NA
2011,"Walsall","Castlestr.dudley",NA
2011,"Walsall","Cecilstr.",NA
2011,"Walsall","Chesterroadstonnallwalsall",NA
2011,"Walsall","Churchroadpelsallwalsall",NA
2011,"Walsall","Churchstr.bilston",NA
2011,"Walsall","Communitylandingoutsidethepicsflat",NA
2011,"Walsall","Cradleyhighstr.",NA
2011,"Walsall","Crankhalllane",NA
2011,"Walsall","Dangerfieldlanedarlaston",NA
2011,"Walsall","Darwallstr.walsall",NA
2011,"Walsall","Darwellstwalsall",NA
2011,"Walsall","Darwellstr.",NA
2011,"Walsall","Davyroad",NA
2011,"Walsall","Dudleyroadeast",NA
2011,"Walsall","Elmagreenroad",NA
2011,"Walsall","Emsworthcrescentpendeforswolverhampton",NA
2011,"Walsall","Erdingtonhighstr.",NA
2011,"Walsall","Erdingtonhighstr.",NA
2011,"Walsall","Eveshamcr",NA
2011,"Walsall","Fletcherroad",NA
2011,"Walsall","Forresterstr.",NA
2011,"Walsall","Forresterstr.",NA
2011,"Walsall","Forresterstr.",NA
2011,"Walsall","Franchisestr.darlaston",NA
2011,"Walsall","Frankroadsmethwick",NA
2011,"Walsall","Freerstwalsall",NA
2011,"Walsall","Freerstr.",NA
2011,"Walsall","Freerstr.walsall",NA
2011,"Walsall","Freerstr.walsall",NA
2011,"Walsall","Freerstr.walsall",NA
2011,"Walsall","Friarycrescentrushallwalsall",NA
2011,"Walsall","Fryingpanpubwillenhallstr.darlsaton",NA
2011,"Walsall","Fryingpanpubwillenhallstr.darlsaton",NA
2011,"Walsall","Georgestwalsall",NA
2011,"Walsall","Goddallstwalsall",NA
2011,"Walsall","Goscotelane",NA
2011,"Walsall","Gosgotelanewalsall",NA
2011,"Walsall","Greenlane",NA
2011,"Walsall","Greenlane",NA
2011,"Walsall","Greenlane",NA
2011,"Walsall","Greenlane",NA
2011,"Walsall","Greenlanewalsall",NA
2011,"Walsall","Greenlanewalsall",NA
2011,"Walsall","Greenlanewalsall",NA
2011,"Walsall","Halesowentc",NA
2011,"Walsall","Hardenroad",NA
2011,"Walsall","Hathertonrdwalsall",NA
2011,"Walsall","Herbertparkroaddarlaston",NA
2011,"Walsall","Hewittst",NA
2011,"Walsall","Highbullenwednesbury",NA
2011,"Walsall","Highstr.digbethwalsall",NA
2011,"Walsall","Highstr.westbrom",NA
2011,"Walsall","Highstr.westbromwich",NA
2011,"Walsall","Holtshilllanechuckerywalsall",NA
2011,"Walsall","Homeaddress",NA
2011,"Walsall","Houghrdwalsall",NA
2011,"Walsall","Kingstr.",NA
2011,"Walsall","Kingsrd",NA
2011,"Walsall","Leamorelaneleamorewalsall",NA
2011,"Walsall","Leciesterstr.walsall",NA
2011,"Walsall","Leicesterst",NA
2011,"Walsall","Leicesterst",NA
2011,"Walsall","Leicesterstwalsall",NA
2011,"Walsall","Leicesterstwalsall",NA
2011,"Walsall","Leicesterstwalsall",NA
2011,"Walsall","Leicesterstr.",NA
2011,"Walsall","Leicesterstr.walsall",NA
2011,"Walsall","Leicesterstr.walsall",NA
2011,"Walsall","Leicestershirestr.",NA
2011,"Walsall","Leicestershirestr.",NA
2011,"Walsall","Lichfieldroad",NA
2011,"Walsall","Lichfieldroadthesquarewillenhall",NA
2011,"Walsall","Lichfieldst",NA
2011,"Walsall","Lichfieldst",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstwalsall",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.",NA
2011,"Walsall","Lichfieldstr.towncentrewalsall",NA
2011,"Walsall","Lichfieldstr.towncentrewalsall",NA
2011,"Walsall","Lichfieldstr.towncentrewalsall",NA
2011,"Walsall","Lichfieldstr.towncentrewalsall",NA
2011,"Walsall","Lichfieldstr.towncentrewalsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsall",NA
2011,"Walsall","Lichfieldstr.walsal",NA
2011,"Walsall","Liesterstr.",NA
2011,"Walsall","Littlenewportstr.",NA
2011,"Walsall","Littletonroadshortheathwillenhall",NA
2011,"Walsall","Magnesscrescentwillenhall",NA
2011,"Walsall","Manorhouseclosebescot",NA
2011,"Walsall","Marketplacedigbeth",NA
2011,"Walsall","Marketstr.wolverhampton",NA
2011,"Walsall","Milllane",NA
2011,"Walsall","Moatroad",NA
2011,"Walsall","Moatroad",NA
2011,"Walsall","Newcrosshospital",NA
2011,"Walsall","Newcrosshospitalwolverhampton",NA
2011,"Walsall","Newinnsphblakenhalllane",NA
2011,"Walsall","Newportstr.walsall",NA
2011,"Walsall","Oldmeetingstwestbromwich",NA
2011,"Walsall","Oldsquarewalsall",NA
2011,"Walsall","Outsidebeswickhouse",NA
