"Year","Area","Street","Street 2","Strange HTML"
2011,"Coventry","Stonet̴Stanton̴Road̴Police̴Station","Stonet Stanton Road Police Station",NA
2011,"Coventry","Stoney̴Stanton̴Road̴Police̴Station,̴Coventry","Stoney Stanton Road Police Station, Coventry",NA
2011,"Coventry","Swanswell̴Park","Swanswell Park",NA
2011,"Coventry","Tachbrook̴Close","Tachbrook Close",NA
2011,"Coventry","Tarquin̴Close,̴Coventry","Tarquin Close, Coventry",NA
2011,"Coventry","Terry̴Road","Terry Road",NA
2011,"Coventry","Terry̴Road,̴Coventry","Terry Road, Coventry",NA
2011,"Coventry","The̴Bull̴Yard̴City̴Centre","The Bull Yard City Centre",NA
2011,"Coventry","The̴Bullyard","The Bullyard",NA
2011,"Coventry","The̴Burges","The Burges",NA
2011,"Coventry","The̴Burgess","The Burgess",NA
2011,"Coventry","The̴Burgess","The Burgess",NA
2011,"Coventry","the̴burgess","the burgess",NA
2011,"Coventry","the̴butts̴Coventry","the butts Coventry",NA
2011,"Coventry","The̴Butts̴Retreat̴PH","The Butts Retreat PH",NA
2011,"Coventry","The̴Croft̴Longford","The Croft Longford",NA
2011,"Coventry","The̴Forum̴medical̴centre,̴Coventry","The Forum medical centre, Coventry",NA
2011,"Coventry","Thimbler̴Road","Thimbler Road",NA
2011,"Coventry","tile̴hill̴lane̴coventry","tile hill lane coventry",NA
2011,"Coventry","Torrington̴Avenue","Torrington Avenue",NA
2011,"Coventry","Trinity̴point̴Link","Trinity point Link",NA
2011,"Coventry","trinity̴street","trinity street",NA
2011,"Coventry","trinity̴street","trinity street",NA
2011,"Coventry","Trinity̴Street","Trinity Street",NA
2011,"Coventry","trinity̴street̴city̴centre̴coventry","trinity street city centre coventry",NA
2011,"Coventry","University̴Hospital","University Hospital",NA
2011,"Coventry","University̴Hospital","University Hospital",NA
2011,"Coventry","University̴Hospital̴Coventry","University Hospital Coventry",NA
2011,"Coventry","Unniversity̴of̴Warwick,̴Coventry","Unniversity of Warwick, Coventry",NA
2011,"Coventry","upper̴spon̴st","upper spon st",NA
2011,"Coventry","Vine̴Street","Vine Street",NA
2011,"Coventry","Vine̴Street","Vine Street",NA
2011,"Coventry","Vinecote̴Road","Vinecote Road",NA
2011,"Coventry","Wallace̴Rd","Wallace Rd",NA
2011,"Coventry","Walsgrave̴hospital","Walsgrave hospital",NA
2011,"Coventry","Warwick̴Row","Warwick Row",NA
2011,"Coventry","Warwick̴university","Warwick university",NA
2011,"Coventry","West̴Orchard","West Orchard",NA
2011,"Coventry","West̴Orchards̴Circulatory̴Road","West Orchards Circulatory Road",NA
2011,"Coventry","White̴street","White street",NA
2011,"Coventry","willenhall̴lane̴coventry","willenhall lane coventry",NA
2011,"Coventry","Willenhall̴Police̴Station̴Front̴Office","Willenhall Police Station Front Office",NA
2011,"Coventry","Willenhall̴PS","Willenhall PS",NA
2011,"Coventry","Winnalthorpe","Winnalthorpe",NA
2011,"Coventry","wood̴way̴lane̴Coventry","wood way lane Coventry",NA
2011,"Coventry","Wroxall̴Drive","Wroxall Drive",NA
2011,"Coventry","Wroxhall̴Drive","Wroxhall Drive",NA
2011,"Dudley","albion̴street̴brierley̴hill","albion street brierley hill",NA
2011,"Dudley","Amblecote̴High̴Street̴Stourbridge","Amblecote High Street Stourbridge",NA
2011,"Dudley","Arley̴Court","Arley Court",NA
2011,"Dudley","Baptist̴End̴Road̴Netherton.","Baptist End Road Netherton.",NA
2011,"Dudley","Bell̴St,̴Stourbridge","Bell St, Stourbridge",NA
2011,"Dudley","bell̴street","bell street",NA
2011,"Dudley","Bell̴Street,Stourbridge","Bell Street,Stourbridge",NA
2011,"Dudley","BHPS","BHPS",NA
2011,"Dudley","Birmingham̴Street,̴Stourbridge","Birmingham Street, Stourbridge",NA
2011,"Dudley","Bramford̴Arms","Bramford Arms",NA
2011,"Dudley","Brettle̴Lane","Brettle Lane",NA
2011,"Dudley","Brickhouse̴Road","Brickhouse Road",NA
2011,"Dudley","Brisbane̴Road,̴Smethwick","Brisbane Road, Smethwick",NA
2011,"Dudley","Broadway̴Stourbridge","Broadway Stourbridge",NA
2011,"Dudley","Broadway,̴Stourbridge","Broadway, Stourbridge",NA
2011,"Dudley","Broadway,̴Stourbridge","Broadway, Stourbridge",NA
2011,"Dudley","Burmese̴Way,̴Rowley̴Regis","Burmese Way, Rowley Regis",NA
2011,"Dudley","Bus̴station,̴dudley","Bus station, dudley",NA
2011,"Dudley","Carpark̴of̴Maybrook̴Hosue̴in̴Halesowen","Carpark of Maybrook Hosue in Halesowen",NA
2011,"Dudley","Carpark̴of̴the̴Barley̴Mow̴̴High̴Street̴Wollaston","Carpark of the Barley Mow  High Street Wollaston",NA
2011,"Dudley","castlegate̴dudley","castlegate dudley",NA
2011,"Dudley","Cinder̴Bank̴Island̴Netherton","Cinder Bank Island Netherton",NA
2011,"Dudley","Court̴St","Court St",NA
2011,"Dudley","Courthouse̴PH,̴sedgeley","Courthouse PH, sedgeley",NA
2011,"Dudley","Crabmill̴carpark̴Oldswinford","Crabmill carpark Oldswinford",NA
2011,"Dudley","Crompton̴Road","Crompton Road",NA
2011,"Dudley","Crown̴Centre,̴stourbridge","Crown Centre, stourbridge",NA
2011,"Dudley","Dudley̴Bus̴Station","Dudley Bus Station",NA
2011,"Dudley","dudley̴Police̴Station","dudley Police Station",NA
2011,"Dudley","dudley̴road","dudley road",NA
2011,"Dudley","Dudley̴Road,̴Brierley̴Hill","Dudley Road, Brierley Hill",NA
2011,"Dudley","Edward̴Rutland̴PH,̴High̴Street,̴Stourbridge","Edward Rutland PH, High Street, Stourbridge",NA
2011,"Dudley","Enville̴Road","Enville Road",NA
2011,"Dudley","Fern̴Rd","Fern Rd",NA
2011,"Dudley","Foster̴Street,Stourbridge","Foster Street,Stourbridge",NA
2011,"Dudley","Front̴Office̴BHPS","Front Office BHPS",NA
2011,"Dudley","Front̴office,̴Stourbridge","Front office, Stourbridge",NA
2011,"Dudley","Front̴Office,̴Stourbridge̴Police̴station.","Front Office, Stourbridge Police station.",NA
2011,"Dudley","Hagley̴Road","Hagley Road",NA
2011,"Dudley","Halesowen̴Rd,̴Netherton","Halesowen Rd, Netherton",NA
2011,"Dudley","halesowen̴town̴centre","halesowen town centre",NA
2011,"Dudley","Hampden̴Close,Quarry̴Bank","Hampden Close,Quarry Bank",NA
2011,"Dudley","Hereford̴Road,̴Netherton","Hereford Road, Netherton",NA
2011,"Dudley","High̴St̴Stourbridge","High St Stourbridge",NA
2011,"Dudley","high̴st̴stourbridge","high st stourbridge",NA
2011,"Dudley","high̴st̴stourbridge","high st stourbridge",NA
2011,"Dudley","high̴st̴stourbridge","high st stourbridge",NA
2011,"Dudley","High̴St,̴Dudley","High St, Dudley",NA
2011,"Dudley","High̴St,̴Sedgely","High St, Sedgely",NA
2011,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge",NA
2011,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge",NA
2011,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge",NA
2011,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge",NA
2011,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge",NA
2011,"Dudley","High̴Street","High Street",NA
2011,"Dudley","High̴Street","High Street",NA
2011,"Dudley","High̴Street","High Street",NA
2011,"Dudley","High̴Street̴,̴Brierley̴Hill","High Street , Brierley Hill",NA
2011,"Dudley","High̴Street̴BlackHeath","High Street BlackHeath",NA
2011,"Dudley","High̴Street̴quarry̴bank","High Street quarry bank",NA
2011,"Dudley","high̴street̴stourbridge","high street stourbridge",NA
2011,"Dudley","High̴Street̴Stourbridge","High Street Stourbridge",NA
2011,"Dudley","High̴Street̴Stourbridge","High Street Stourbridge",NA
2011,"Dudley","High̴Street̴Stourbridge.","High Street Stourbridge.",NA
2011,"Dudley","High̴Street̴West̴Bromwich","High Street West Bromwich",NA
2011,"Dudley","High̴Street,̴Amblecote","High Street, Amblecote",NA
2011,"Dudley","High̴Street,̴Smethwick","High Street, Smethwick",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","high̴Street,̴Stourbridge","high Street, Stourbridge",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","high̴Street,̴Stourbridge","high Street, Stourbridge",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","High̴Street,̴Stourbridge","High Street, Stourbridge",NA
2011,"Dudley","High̴Street,Halesowen","High Street,Halesowen",NA
2011,"Dudley","High̴View̴St,̴Dudley","High View St, Dudley",NA
2011,"Dudley","Hilly̴lane,̴Halesowen","Hilly lane, Halesowen",NA
2011,"Dudley","Himley̴Road,Gornal","Himley Road,Gornal",NA
2011,"Dudley","Home̴address","Home address",NA
2011,"Dudley","Hope̴Tavern̴Netherton","Hope Tavern Netherton",NA
2011,"Dudley","Hurst̴Rd,̴Oldbury","Hurst Rd, Oldbury",NA
2011,"Dudley","Jackson̴Street,̴Lye","Jackson Street, Lye",NA
2011,"Dudley","KFC,̴Merry̴Hill̴Centre.̴Dudley","KFC, Merry Hill Centre. Dudley",NA
2011,"Dudley","King̴St̴Dudley","King St Dudley",NA
2011,"Dudley","Kingsley̴Road,Netherton","Kingsley Road,Netherton",NA
2011,"Dudley","Larel̴Lane̴Halesowen","Larel Lane Halesowen",NA
2011,"Dudley","Little̴Barrel̴PH,̴Dudley","Little Barrel PH, Dudley",NA
2011,"Dudley","Lloyds̴bar̴Stourbridge","Lloyds bar Stourbridge",NA
2011,"Dudley","Long̴Lane,̴Halesowen","Long Lane, Halesowen",NA
2011,"Dudley","Lower̴Derry̴̴Street,̴Brierley̴Hill","Lower Derry  Street, Brierley Hill",NA
2011,"Dudley","Lower̴High̴Street,̴Stourbridge","Lower High Street, Stourbridge",NA
2011,"Dudley","Lupin̴Road","Lupin Road",NA
2011,"Dudley","Lye̴high̴St","Lye high St",NA
2011,"Dudley","market̴street̴kingswinford","market street kingswinford",NA
2011,"Dudley","Market̴Street,̴Knigswinford.","Market Street, Knigswinford.",NA
2011,"Dudley","Market̴Street,̴Stourbridge","Market Street, Stourbridge",NA
2011,"Dudley","Market̴Street,̴Stourbridge","Market Street, Stourbridge",NA
2011,"Dudley","Market̴Street,Kingswinford","Market Street,Kingswinford",NA
2011,"Dudley","Marriot̴Road","Marriot Road",NA
2011,"Dudley","Marriot̴Road","Marriot Road",NA
2011,"Dudley","Mary̴Stevens̴Park","Mary Stevens Park",NA
2011,"Dudley","Maybrook̴House̴car̴park̴Halesowen","Maybrook House car park Halesowen",NA
2011,"Dudley","Meadowfields̴Close,̴Wordsley","Meadowfields Close, Wordsley",NA
2011,"Dudley","Merryhill̴Centre,̴Brierley̴Hill","Merryhill Centre, Brierley Hill",NA
2011,"Dudley","Mill̴Street,Sedgley","Mill Street,Sedgley",NA
2011,"Dudley","Mill̴Street,Sedgley","Mill Street,Sedgley",NA
2011,"Dudley","Moore̴Street","Moore Street",NA
2011,"Dudley","New̴Rd,̴Dudley","New Rd, Dudley",NA
2011,"Dudley","New̴Road̴Stourbridge","New Road Stourbridge",NA
2011,"Dudley","New̴Street̴Dudley","New Street Dudley",NA
2011,"Dudley","Odeon̴Cinema̴,̴Merry̴hill","Odeon Cinema , Merry hill",NA
2011,"Dudley","Odeon̴Cinema̴,̴Merry̴hill","Odeon Cinema , Merry hill",NA
2011,"Dudley","outside̴santander̴high̴street̴stourbridge","outside santander high street stourbridge",NA
2011,"Dudley","Park̴Road̴Wrens̴Nest","Park Road Wrens Nest",NA
2011,"Dudley","Playground̴at̴Priory̴Primary̴School","Playground at Priory Primary School",NA
2011,"Dudley","Princess̴Road,̴Old̴Hill","Princess Road, Old Hill",NA
2011,"Dudley","Priory̴Street,Dudley","Priory Street,Dudley",NA
2011,"Dudley","RHH","RHH",NA
2011,"Dudley","Ring̴Road̴,̴̴Stourbridge.","Ring Road ,  Stourbridge.",NA
2011,"Dudley","Ring̴Road,̴Stourbridge","Ring Road, Stourbridge",NA
2011,"Dudley","Rookery̴Park,̴Pensnett","Rookery Park, Pensnett",NA
2011,"Dudley","salop̴street","salop street",NA
2011,"Dudley","salop̴street","salop street",NA
2011,"Dudley","Sedgley̴Bullring","Sedgley Bullring",NA
2011,"Dudley","Sedgley̴Conservative̴Club","Sedgley Conservative Club",NA
2011,"Dudley","Sedgley̴Conservative̴club","Sedgley Conservative club",NA
2011,"Dudley","short̴st","short st",NA
2011,"Dudley","South̴Road,Stourbridge","South Road,Stourbridge",NA
2011,"Dudley","Stourbridge","Stourbridge",NA
2011,"Dudley","Stourbridge̴High̴St","Stourbridge High St",NA
2011,"Dudley","Stourbridge̴High̴Street","Stourbridge High Street",NA
2011,"Dudley","Stourbridge̴High̴Street","Stourbridge High Street",NA
2011,"Dudley","stourbridge̴high̴street","stourbridge high street",NA
2011,"Dudley","Stourbridge̴Junction̴.","Stourbridge Junction .",NA
2011,"Dudley","Stourbridge̴PS̴Front̴Office","Stourbridge PS Front Office",NA
2011,"Dudley","stourbridge̴rd̴holly̴hall","stourbridge rd holly hall",NA
2011,"Dudley","Stourbridge̴Rd,̴Lye","Stourbridge Rd, Lye",NA
2011,"Dudley","Stourbridge̴Road,̴Brierley̴Hill","Stourbridge Road, Brierley Hill",NA
2011,"Dudley","Stourbridge̴road,̴Brierley̴Hill","Stourbridge road, Brierley Hill",NA
2011,"Dudley","Stourbridge̴Road.","Stourbridge Road.",NA
2011,"Dudley","Tesco̴express̴amblecote̴stourbridge","Tesco express amblecote stourbridge",NA
2011,"Dudley","The̴Swan̴Public̴House,̴Kingswinford","The Swan Public House, Kingswinford",NA
2011,"Dudley","Tower̴Street,̴Dudley","Tower Street, Dudley",NA
2011,"Dudley","Victoria̴Street,̴Stoubridge","Victoria Street, Stoubridge",NA
2011,"Dudley","Ward̴B3,̴RHH","Ward B3, RHH",NA
2011,"Dudley","windmill̴end,̴Dudley","windmill end, Dudley",NA
2011,"Dudley","Windmill̴Lane̴̴Cape̴Hill","Windmill Lane  Cape Hill",NA
2011,"Dudley","wolverhampton̴street̴dudley","wolverhampton street dudley",NA
2011,"Dudley","Wolverhampton̴Street,̴Dudley","Wolverhampton Street, Dudley",NA
2011,"Dudley","Wolverhampton̴Street,̴Dudley","Wolverhampton Street, Dudley",NA
2011,"Dudley","Worcester̴Street̴Stourbridge","Worcester Street Stourbridge",NA
2011,"Dudley","W'ton̴Street,̴Dudley","W'ton Street, Dudley",NA
2011,"Dudley","W'ton̴Street,̴Dudley","W'ton Street, Dudley",NA
2011,"Solihull","A+E̴Soliohull̴Hospital","A+E Soliohull Hospital",NA
2011,"Solihull","Airport","Airport",NA
2011,"Solihull","Ash̴Crescent,̴Chelmsley̴Wood","Ash Crescent, Chelmsley Wood",NA
2011,"Solihull","Assembly̴Rooms","Assembly Rooms",NA
2011,"Solihull","Auckland̴Drive","Auckland Drive",NA
2011,"Solihull","Auckland̴Drive","Auckland Drive",NA
2011,"Solihull","Auckland̴Drive","Auckland Drive",NA
2011,"Solihull","Auckland̴Drive","Auckland Drive",NA
2011,"Solihull","Auckland̴Drive,̴C̴Wood","Auckland Drive, C Wood",NA
2011,"Solihull","Auckland̴Drive,̴Chelmsley̴Wood̴Solihull","Auckland Drive, Chelmsley Wood Solihull",NA
2011,"Solihull","Bham̴Airport","Bham Airport",NA
2011,"Solihull","Bham̴Int̴train̴station","Bham Int train station",NA
2011,"Solihull","Bham̴International̴Train̴Station","Bham International Train Station",NA
2011,"Solihull","Birmingham̴Airport","Birmingham Airport",NA
2011,"Solihull","Blair̴Grove̴,Chelmsley̴Wood̴,Birmingham.","Blair Grove ,Chelmsley Wood ,Birmingham.",NA
2011,"Solihull","brackleys̴way,̴Solihull","brackleys way, Solihull",NA
2011,"Solihull","Brickhill̴Dr","Brickhill Dr",NA
2011,"Solihull","Broad̴Street,̴̴OS̴gatecrasher","Broad Street,  OS gatecrasher",NA
2011,"Solihull","By̴st̴Alphedge̴Church,̴Solihull","By st Alphedge Church, Solihull",NA
2011,"Solihull","Carpark̴Marston̴Green̴Tavern","Carpark Marston Green Tavern",NA
2011,"Solihull","chelmsley̴rd,̴chelmsley̴wood","chelmsley rd, chelmsley wood",NA
2011,"Solihull","chelmsley̴rd,̴chelmsley̴wood","chelmsley rd, chelmsley wood",NA
2011,"Solihull","Church̴close","Church close",NA
2011,"Solihull","clock̴public̴house,̴clock̴lane","clock public house, clock lane",NA
2011,"Solihull","Colebrook̴Road","Colebrook Road",NA
2011,"Solihull","Colebrook̴Road","Colebrook Road",NA
2011,"Solihull","Copt̴heath̴Drive,̴Knowle","Copt heath Drive, Knowle",NA
2011,"Solihull","Danford̴Lane","Danford Lane",NA
2011,"Solihull","Dunton̴Hall̴Road,̴Shirley","Dunton Hall Road, Shirley",NA
2011,"Solihull","Foleshill̴Road,̴Coventry","Foleshill Road, Coventry",NA
2011,"Solihull","Forth̴Drive","Forth Drive",NA
2011,"Solihull","Fox̴Hollies̴Road","Fox Hollies Road",NA
2011,"Solihull","Foyer̴of̴ETAP̴Hotel̴BHX","Foyer of ETAP Hotel BHX",NA
2011,"Solihull","Grandys̴Drive,̴Chelmsley̴Wood","Grandys Drive, Chelmsley Wood",NA
2011,"Solihull","Green̴Lane","Green Lane",NA
2011,"Solihull","Greenwood̴Shopping̴Centre","Greenwood Shopping Centre",NA
2011,"Solihull","Greswold̴Hotel","Greswold Hotel",NA
2011,"Solihull","halifax̴road.","halifax road.",NA
2011,"Solihull","Helmswood̴Drive","Helmswood Drive",NA
2011,"Solihull","Helmswood̴Drive","Helmswood Drive",NA
2011,"Solihull","Helmswood̴Drive","Helmswood Drive",NA
2011,"Solihull","High̴St","High St",NA
2011,"Solihull","High̴St","High St",NA
2011,"Solihull","High̴St̴,Solihull.","High St ,Solihull.",NA
2011,"Solihull","High̴St̴Solihull","High St Solihull",NA
2011,"Solihull","high̴st̴solihull","high st solihull",NA
2011,"Solihull","High̴St,̴Town̴Centre̴Solihull","High St, Town Centre Solihull",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street","High Street",NA
2011,"Solihull","High̴Street̴,Solihull.","High Street ,Solihull.",NA
2011,"Solihull","High̴Street̴,Solihull.","High Street ,Solihull.",NA
2011,"Solihull","High̴Street̴Solihull","High Street Solihull",NA
2011,"Solihull","High̴Street̴Solihull","High Street Solihull",NA
2011,"Solihull","high̴street̴solihull","high street solihull",NA
2011,"Solihull","High̴Street,̴Solihull","High Street, Solihull",NA
2011,"Solihull","High̴Street,̴Solihull","High Street, Solihull",NA
2011,"Solihull","High̴Street,̴Solihull̴Town̴Centre","High Street, Solihull Town Centre",NA
2011,"Solihull","High̴Street,̴solihull,̴West̴mids","High Street, solihull, West mids",NA
2011,"Solihull","Highfield̴Roa̴Washwood̴Heath̴Birmingham","Highfield Roa Washwood Heath Birmingham",NA
2011,"Solihull","Hillfield̴Park,̴Solihull","Hillfield Park, Solihull",NA
2011,"Solihull","Hobsmoat̴road,̴Solihull","Hobsmoat road, Solihull",NA
2011,"Solihull","Hoggarts̴Hotel̴Dorridge","Hoggarts Hotel Dorridge",NA
2011,"Solihull","Kingfisher̴Drive̴Smithswood","Kingfisher Drive Smithswood",NA
2011,"Solihull","KITTS̴GREEN̴RD,̴KITTS̴GREEN,̴BHAM","KITTS GREEN RD, KITTS GREEN, BHAM",NA
2011,"Solihull","Kitts̴Green̴Road.","Kitts Green Road.",NA
2011,"Solihull","Laburnam̴Avenue","Laburnam Avenue",NA
2011,"Solihull","LG̴Arena","LG Arena",NA
2011,"Solihull","lg̴arena̴.̴nec̴complex","lg arena . nec complex",NA
2011,"Solihull","LG̴Arena̴NEC","LG Arena NEC",NA
2011,"Solihull","LG̴Arena.̴NEC̴complex","LG Arena. NEC complex",NA
2011,"Solihull","Lode̴Lane","Lode Lane",NA
2011,"Solihull","Lode̴Lane","Lode Lane",NA
2011,"Solihull","Lodge̴Road","Lodge Road",NA
2011,"Solihull","Manor̴Walk̴Solihull","Manor Walk Solihull",NA
2011,"Solihull","Marlene̴Croft","Marlene Croft",NA
2011,"Solihull","McDonalds","McDonalds",NA
2011,"Solihull","Mill̴Lane","Mill Lane",NA
2011,"Solihull","Mill̴Lane,̴Solihull","Mill Lane, Solihull",NA
2011,"Solihull","Moordane̴Avenue","Moordane Avenue",NA
2011,"Solihull","Moorend̴Avenue̴opposite̴Wiilow̴Avenue̴Solihull","Moorend Avenue opposite Wiilow Avenue Solihull",NA
2011,"Solihull","O/S̴Avaon̴Croft̴House̴Wincester̴Drive","O/S Avaon Croft House Wincester Drive",NA
